2022-06-17 22:06:990 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (2a6248dfba5948fda6a842f63b44026d)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:54 INFO  HomePage :76 - Click on Casino: [[ChromeDriver: chrome on WINDOWS (2a6248dfba5948fda6a842f63b44026d)] -> link text: Casino]
2022-06-17 22:06:172 INFO  HomePage :81 - Verify casino page: [[ChromeDriver: chrome on WINDOWS (2a6248dfba5948fda6a842f63b44026d)] -> xpath: //h1[contains(text(),'Play Online Casino Games, with Many Classics to Ch')]]
2022-06-17 22:06:911 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:973 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (ad9bd315ae2fbf3797566ccb543e886e)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:45 INFO  HomePage :58 - Click on Online slot: [[ChromeDriver: chrome on WINDOWS (ad9bd315ae2fbf3797566ccb543e886e)] -> link text: Online Slots]
2022-06-17 22:06:255 INFO  HomePage :63 - Verify on line slot page: [[ChromeDriver: chrome on WINDOWS (ad9bd315ae2fbf3797566ccb543e886e)] -> link text: Online Slots]
2022-06-17 22:06:274 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:724 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (9004cf427ae6068a60dd8531e2559fef)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:788 INFO  HomePage :67 - Click on Live Casino: [[ChromeDriver: chrome on WINDOWS (9004cf427ae6068a60dd8531e2559fef)] -> link text: Live Casino]
2022-06-17 22:06:941 INFO  HomePage :72 - Verify live casino page: [[ChromeDriver: chrome on WINDOWS (9004cf427ae6068a60dd8531e2559fef)] -> xpath: //h1[contains(text(),'Try Live Casino - Live Action Dealers & Selection ')]]
2022-06-17 22:06:962 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:459 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (f921227ea469728221898025566d27f4)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:535 INFO  HomePage :76 - Click on Casino: [[ChromeDriver: chrome on WINDOWS (f921227ea469728221898025566d27f4)] -> link text: Casino]
2022-06-17 22:06:654 INFO  HomePage :81 - Verify casino page: [[ChromeDriver: chrome on WINDOWS (f921227ea469728221898025566d27f4)] -> xpath: //h1[contains(text(),'Play Online Casino Games, with Many Classics to Ch')]]
2022-06-17 22:06:990 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:159 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (feb4a6a5fc5827634804a7ab3fc8f064)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:233 INFO  HomePage :58 - Click on Online slot: [[ChromeDriver: chrome on WINDOWS (feb4a6a5fc5827634804a7ab3fc8f064)] -> link text: Online Slots]
2022-06-17 22:06:552 INFO  HomePage :63 - Verify on line slot page: [[ChromeDriver: chrome on WINDOWS (feb4a6a5fc5827634804a7ab3fc8f064)] -> link text: Online Slots]
2022-06-17 22:06:571 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:960 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (4e1fc323daa5896869e4bcd2ee48041e)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:43 INFO  HomePage :67 - Click on Live Casino: [[ChromeDriver: chrome on WINDOWS (4e1fc323daa5896869e4bcd2ee48041e)] -> link text: Live Casino]
2022-06-17 22:06:223 INFO  HomePage :72 - Verify live casino page: [[ChromeDriver: chrome on WINDOWS (4e1fc323daa5896869e4bcd2ee48041e)] -> xpath: //h1[contains(text(),'Try Live Casino - Live Action Dealers & Selection ')]]
2022-06-17 22:06:243 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:486 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (f5c76af6bb6a0eb00c4f44422f71a5bc)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:573 INFO  HomePage :76 - Click on Casino: [[ChromeDriver: chrome on WINDOWS (f5c76af6bb6a0eb00c4f44422f71a5bc)] -> link text: Casino]
2022-06-17 22:06:707 INFO  HomePage :81 - Verify casino page: [[ChromeDriver: chrome on WINDOWS (f5c76af6bb6a0eb00c4f44422f71a5bc)] -> xpath: //h1[contains(text(),'Play Online Casino Games, with Many Classics to Ch')]]
2022-06-17 22:06:517 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:910 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (0fe846cf625554b2afcfed2d811473f7)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:999 INFO  HomePage :58 - Click on Online slot: [[ChromeDriver: chrome on WINDOWS (0fe846cf625554b2afcfed2d811473f7)] -> link text: Online Slots]
2022-06-17 22:06:150 INFO  HomePage :63 - Verify on line slot page: [[ChromeDriver: chrome on WINDOWS (0fe846cf625554b2afcfed2d811473f7)] -> link text: Online Slots]
2022-06-17 22:06:168 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:990 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (bc2d6559c35547e31022a247b66663b4)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:63 INFO  HomePage :67 - Click on Live Casino: [[ChromeDriver: chrome on WINDOWS (bc2d6559c35547e31022a247b66663b4)] -> link text: Live Casino]
2022-06-17 22:06:210 INFO  HomePage :72 - Verify live casino page: [[ChromeDriver: chrome on WINDOWS (bc2d6559c35547e31022a247b66663b4)] -> xpath: //h1[contains(text(),'Try Live Casino - Live Action Dealers & Selection ')]]
2022-06-17 22:06:226 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:934 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (1d3fd3fc65c435d1a3e2c5f8a54eeaa2)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:16 INFO  HomePage :76 - Click on Casino: [[ChromeDriver: chrome on WINDOWS (1d3fd3fc65c435d1a3e2c5f8a54eeaa2)] -> link text: Casino]
2022-06-17 22:06:379 INFO  HomePage :81 - Verify casino page: [[ChromeDriver: chrome on WINDOWS (1d3fd3fc65c435d1a3e2c5f8a54eeaa2)] -> xpath: //h1[contains(text(),'Play Online Casino Games, with Many Classics to Ch')]]
